Expediente,Orden,Fecha,Juzgado,Fiscal,Fiscalia
CFP 2610/2011,4,14/03/2011,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 12,Fiscal: DR. FEDERICO DELGADO,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 6
CFP 2510/2011,1,10/03/2011,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 4,Fiscal: DR. CARLOS A. RIVOLO,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 2
CFP 2510/2011,2,10/03/2011,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,,
CFP 2276/2011,1,06/12/2019,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4,Fiscal: DR. ABEL CORDOBA,FISCALIA ANTE LOS TRIB. ORALES EN LO CRIM. FED. N° 2
CFP 2276/2011,2,11/10/2016,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 3,Fiscal: DRA. MARIA PALOMA OCHOA,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 10
CFP 2161/2011,1,06/08/2020,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 7,Fiscal: DRA. ESTELA S. FABIANA LEON,FISCALIA ANTE LOS TRIB. ORALES EN LO CRIM. FED. N° 5
CFP 2161/2011,2,01/08/2017,CAMARA FEDERAL DE CASACION PENAL - SALA 4,Fiscal: Dr. RAUL OMAR PLEE - SUBROGANTE,FISCALIA ANTE LA CAMARA FEDERAL DE CASACION PENAL N° 3
CFP 2161/2011,3,24/08/2015,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 5,Fiscal: DR. CARLOS ERNESTO STORNELLI,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 4
CFP 2161/2011,4,05/12/2014,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,Fiscal: DR. PABLO PIQUE,UFI - PAMI UNIDAD FISCAL DE INVESTIGACION DE DELITOS RELATIVOS EN EL AMBITO DEL PAMI
CFP 2122/2011,1,25/07/2017,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 2,Fiscal: DR. CARLOS ERNESTO STORNELLI,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 4
CFP 2122/2011,2,10/03/2016,CAMARA FEDERAL DE CASACION PENAL - SALA 1,Fiscal: Dr. RAUL OMAR PLEE - SUBROGANTE,FISCALIA ANTE LA CAMARA FEDERAL DE CASACION PENAL N° 3
CFP 2122/2011,3,01/03/2011,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,,
CFP 1869/2011,1,20/10/2016,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 5,Fiscal: DRA. ESTELA S. FABIANA LEON,FISCALIA ANTE LOS TRIB. ORALES EN LO CRIM. FED. N° 5
CFP 1869/2011,2,04/04/2016,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CFP 1869/2011,3,24/02/2011,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 11,Fiscal: DR. RAMIRO GONZALEZ,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 7
CFP 1714/2011,1,21/02/2011,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 11,Fiscal: DR. RAMIRO GONZALEZ,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 7
CFP 999/2011,1,03/02/2011,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 2,Fiscal: DR. CARLOS ERNESTO STORNELLI,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 4
CCC 832/2011,1,21/09/2020,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 8,Fiscal: DR. MARCELO COLOMBO,FISCALIA ANTE LOS TRIB. ORALES EN LO CRIM. FED. N° 8
CCC 832/2011,2,04/10/2016,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CCC 832/2011,3,28/09/2016,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 5,Fiscal: DRA. MARIA PALOMA OCHOA,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 10
CCC 832/2011,4,12/04/2016,CAMARA FEDERAL DE CASACION PENAL - SALA 4,Fiscal: MARIO ALBERTO VILLAR,FISCALIA ANTE LA CAMARA FEDERAL DE CASACION PENAL N° 1
FTU 401279/2010,1,06/11/2018,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 10,Fiscal: DR. RAMIRO GONZALEZ,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 1
FTU 401279/2010,2,02/03/2016,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CFP 15891/2010,1,17/12/2010,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 8,Fiscal: DR. EDUARDO RAUL TAIANO,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 3
CFP 15891/2010,2,17/12/2010,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,,
CFP 15760/2010,1,06/11/2023,CAMARA FEDERAL DE CASACION PENAL - SALA 2,Fiscal: MARIO ALBERTO VILLAR,FISCALIA ANTE LA CAMARA FEDERAL DE CASACION PENAL N° 1
CFP 15760/2010,2,21/06/2018,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 7,Fiscal: DRA. ESTELA S. FABIANA LEON,FISCALIA ANTE LOS TRIB. ORALES EN LO CRIM. FED. N° 5
CFP 15760/2010,3,15/12/2010,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 5,Fiscal: DR. CARLOS A. RIVOLO,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 2
CFP 15760/2010,4,15/12/2010,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,,
CFP 15550/2010,1,06/07/2016,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 11,Fiscal: DR. RAMIRO GONZALEZ,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 1
CFP 15550/2010,2,09/09/2015,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CFP 15546/2010,1,10/12/2010,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 8,Fiscal: DR. GERARDO DAVID POLLICITA,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 11
CFP 15407/2010,1,10/05/2018,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 5,Fiscal: DR. DIEGO VELASCO,FISCALIA ANTE LOS TRIB. ORALES EN LO CRIM. FED. N° 6
CFP 15407/2010,2,19/02/2014,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,,
CFP 15407/2010,3,06/12/2010,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 1,Fiscal: DR. CARLOS ERNESTO STORNELLI,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 4
CFP 14963/2010,1,25/11/2010,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 11,Fiscal: DR. FEDERICO DELGADO,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 6
CFP 14768/2010,1,24/05/2019,TRIBUNAL ORAL EN LO CRIMINAL Y CORRECCIONAL NRO. 21 DE LA CAPITAL FEDERAL,Fiscal: FERNANDO FISZER,FISCALIA ANTE TRIB. ORAL. EN LO CRIM. DE CAP. FED. N° 23
CFP 14319/2010,1,09/11/2010,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 2,Fiscal: DR. CARLOS ERNESTO STORNELLI,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 4
CFP 14319/2010,2,09/11/2010,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,,
CFP 14036/2010,1,12/12/2017,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 5,Fiscal: DR. DIEGO VELASCO,FISCALIA ANTE LOS TRIB. ORALES EN LO CRIM. FED. N° 6
CFP 14036/2010,2,02/11/2010,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 11,Fiscal: DR. EDUARDO RAUL TAIANO (SUBROGANTE),FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 8
CFP 14036/2010,3,02/11/2010,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,,
CFP 10622/2010,1,29/08/2017,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CFP 10622/2010,2,29/08/2017,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 11,Fiscal: DR. EDUARDO RAUL TAIANO (SUBROGANTE),FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 8
CFP 10622/2010,3,08/02/2017,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 8,Fiscal: DR. CARLOS ERNESTO STORNELLI,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 4
CFP 10622/2010,4,21/08/2014,CAMARA FEDERAL DE CASACION PENAL - SALA 4,Fiscal: DR. RAUL OMAR PLEE,FISCALIA ANTE LA CAMARA FEDERAL DE CASACION PENAL N° 2
CFP 8912/2010,1,12/07/2010,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 7,Fiscal: DR. GERARDO DAVID POLLICITA,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 11
CFP 8912/2010,2,12/07/2010,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,,
CFP 8425/2010,1,22/08/2017,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 5,Fiscal: DR. DIEGO VELASCO,FISCALIA ANTE LOS TRIB. ORALES EN LO CRIM. FED. N° 6
CFP 8425/2010,2,09/10/2014,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 7,Fiscal: DR. FRANCO PICARDI,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 5
CFP 8425/2010,3,29/06/2010,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,,
CFP 8390/2010,1,08/08/2016,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 6,Fiscal: DR. GERARDO DAVID POLLICITA,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 11
CFP 8390/2010,2,29/06/2010,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,,
CFP 8322/2010,1,28/06/2010,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 4,Fiscal: DR. EDUARDO RAUL TAIANO,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 3
CFP 7904/2010,1,08/04/2016,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 6,,
CFP 7904/2010,2,12/02/2014,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,,
CFP 7904/2010,3,18/06/2010,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 7,Fiscal: DRA. MARIA ALEJANDRA MANGANO,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 12
CFP 7797/2010,1,16/06/2010,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 7,Fiscal: DRA. MARIA ALEJANDRA MANGANO,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 12
CFP 7797/2010,2,16/06/2010,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 3,Fiscal: DR. DIEGO SEBASTIAN LUCIANI,FISCALIA ANTE LOS TRIB. ORALES EN LO CRIM. FED. N° 1
CFP 7041/2010,1,17/09/2025,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CFP 7041/2010,2,23/06/2021,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CFP 7041/2010,3,16/06/2017,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 4,Fiscal: DR. CARLOS ERNESTO STORNELLI,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 4
CFP 6270/2010,1,27/06/2024,CAMARA FEDERAL DE CASACION PENAL - SALA 3,Fiscal: DR. RAUL OMAR PLEE,FISCALIA ANTE LA CAMARA FEDERAL DE CASACION PENAL N° 2
CFP 6270/2010,2,04/09/2018,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1,Fiscal: DR. MIGUEL ANGEL OSORIO,FISCALIA ANTE LOS TRIB. ORALES EN LO CRIM. FED. N° 7
CFP 6270/2010,3,20/02/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CFP 6270/2010,4,13/05/2010,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 3,Fiscal: DR. CARLOS ERNESTO STORNELLI,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 4
CFP 4960/2010,1,20/04/2010,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 11,Fiscal: DR. EDUARDO RAUL TAIANO (SUBROGANTE),FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 8
CFP 4960/2010,2,20/04/2010,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,,
CFP 4813/2010,1,17/03/2017,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 5,Fiscal: DR. MIGUEL ANGEL OSORIO,FISCALIA ANTE LOS TRIB. ORALES EN LO CRIM. FED. N° 7
CFP 4813/2010,2,17/11/2016,CAMARA FEDERAL DE CASACION PENAL - SALA 2,Fiscal: DR. JAVIER AUGUSTO DE LUCA,FISCALIA ANTE LA CAMARA FEDERAL DE CASACION PENAL N° 4
CFP 4813/2010,3,18/04/2010,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 11,Fiscal: DR. EDUARDO RAUL TAIANO (SUBROGANTE),FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 8
CFP 4813/2010,4,18/04/2010,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,,
CFP 4723/2010,1,12/07/2016,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CFP 4723/2010,2,30/07/2013,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 6,Fiscal: DR. CARLOS ERNESTO STORNELLI,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 4
CFP 4116/2010,1,26/10/2021,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4,Fiscal: DR. ABEL CORDOBA,FISCALIA ANTE LOS TRIB. ORALES EN LO CRIM. FED. N° 2
CFP 4116/2010,2,10/06/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CFP 4116/2010,3,06/04/2010,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 4,Fiscal: DR. EDUARDO RAUL TAIANO,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 3
CFP 3298/2010,1,17/03/2010,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 12,Fiscal: DR. RAMIRO GONZALEZ,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 7
CFP 2745/2010,1,08/03/2010,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 10,Fiscal: DR GUILLERMO F. MARIJUAN,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 9
CFP 2732/2010,1,10/06/2014,CAMARA FEDERAL DE CASACION PENAL - SALA 2,Fiscal: MARIO ALBERTO VILLAR,FISCALIA ANTE LA CAMARA FEDERAL DE CASACION PENAL N° 1
CFP 2732/2010,2,31/03/2014,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,,
CFP 2732/2010,3,08/03/2010,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 2,Fiscal: DR. FRANCO PICARDI,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 5
CFP 2659/2010,1,16/09/2014,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,,
CFP 2659/2010,2,19/09/2013,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 11,Fiscal: DR GUILLERMO F. MARIJUAN,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 9
CFP 2111/2010,1,14/06/2018,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 8,Fiscal: DR. MARCELO COLOMBO,FISCALIA ANTE LOS TRIB. ORALES EN LO CRIM. FED. N° 8
CFP 2111/2010,2,22/08/2017,CAMARA FEDERAL DE CASACION PENAL - SALA 1,Fiscal: DR. JAVIER AUGUSTO DE LUCA,FISCALIA ANTE LA CAMARA FEDERAL DE CASACION PENAL N° 4
CFP 2111/2010,3,22/02/2010,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 12,Fiscal: DR. RAMIRO GONZALEZ,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 7
CFP 2111/2010,4,22/02/2010,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,,
CFP 1842/2010,1,16/02/2010,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 8,Fiscal: DR. GERARDO DAVID POLLICITA,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 11
CFP 1842/2010,2,16/02/2010,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,,
CFP 1616/2010,1,10/02/2010,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 5,Fiscal: DR. FRANCO PICARDI,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 5
CFP 1616/2010,2,10/02/2010,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,,
CFP 1322/2010,1,05/08/2019,CAMARA FEDERAL DE CASACION PENAL - SALA 4,Fiscal: Dr. RAUL OMAR PLEE - SUBROGANTE,FISCALIA ANTE LA CAMARA FEDERAL DE CASACION PENAL N° 3
CFP 1322/2010,2,20/12/2017,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CFP 1322/2010,3,15/12/2016,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 5,Fiscal: DR. ABEL CORDOBA,FISCALIA ANTE LOS TRIB. ORALES EN LO CRIM. FED. N° 2
CFP 1322/2010,4,05/09/2014,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 7,Fiscal: DR. FRANCO PICARDI,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 5
CFP 1301/2010,1,31/10/2014,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CFP 1301/2010,2,04/02/2010,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 10,Fiscal: DR GUILLERMO F. MARIJUAN,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 9
CCC 19888/2009,1,03/09/2021,CAMARA FEDERAL DE CASACION PENAL - SALA 4,Fiscal: MARIO ALBERTO VILLAR,FISCALIA ANTE LA CAMARA FEDERAL DE CASACION PENAL N° 1
CCC 19888/2009,2,02/03/2020,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 6,Fiscal: DRA. GABRIELA BEATRIZ BAIGUN,FISCALIA ANTE LOS TRIB. ORALES EN LO CRIM. FED. N° 3
CCC 19888/2009,3,22/08/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CCC 19888/2009,4,30/07/2018,CAMARA FEDERAL DE CASACION PENAL - SALA 4,Fiscal: DR. JAVIER AUGUSTO DE LUCA,FISCALIA ANTE LA CAMARA FEDERAL DE CASACION PENAL N° 4
CCC 19888/2009,5,29/05/2018,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 5,Fiscal: DR. FEDERICO DELGADO,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 6
CFP 15235/2009,1,30/11/2009,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 4,Fiscal: DR. CARLOS ERNESTO STORNELLI,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 4
CFP 15193/2009,1,27/11/2009,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 4,Fiscal: DR. CARLOS ERNESTO STORNELLI,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 4
CFP 15193/2009,2,27/11/2009,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,,
CFP 13648/2009,1,11/03/2020,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 2,Fiscal: DR. FEDERICO DELGADO,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 6
CFP 13648/2009,2,13/07/2018,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 6,Fiscal: DRA. GABRIELA BEATRIZ BAIGUN,FISCALIA ANTE LOS TRIB. ORALES EN LO CRIM. FED. N° 3
CFP 13648/2009,3,20/03/2015,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CFP 13408/2009,1,15/10/2009,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 1,Fiscal: DR. RAMIRO GONZALEZ,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 7
CFP 13408/2009,2,15/10/2009,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 3,Fiscal: DR. ABEL CORDOBA,FISCALIA ANTE LOS TRIB. ORALES EN LO CRIM. FED. N° 2
CFP 13160/2009,1,23/08/2016,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CFP 13160/2009,2,08/10/2009,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 2,Fiscal: DR. FEDERICO DELGADO,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 6
CFP 13146/2009,1,01/02/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CFP 13146/2009,2,09/05/2016,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 11,Fiscal: DR. EDUARDO RAUL TAIANO (SUBROGANTE),FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 8
CFP 13000/2009,1,23/10/2018,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 8,Fiscal: DR. MARCELO COLOMBO,FISCALIA ANTE LOS TRIB. ORALES EN LO CRIM. FED. N° 8
CFP 13000/2009,2,23/08/2017,CAMARA FEDERAL DE CASACION PENAL - SALA 3,Fiscal: DR. JAVIER AUGUSTO DE LUCA,FISCALIA ANTE LA CAMARA FEDERAL DE CASACION PENAL N° 4
CFP 13000/2009,3,09/09/2016,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CFP 13000/2009,4,05/10/2009,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 10,Fiscal: DRA. MARIA PALOMA OCHOA,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 10
CFP 12980/2009,1,07/03/2023,CAMARA FEDERAL DE CASACION PENAL - SALA 4,Fiscal: MARIO ALBERTO VILLAR,FISCALIA ANTE LA CAMARA FEDERAL DE CASACION PENAL N° 1
CFP 12980/2009,2,31/10/2018,CAMARA FEDERAL DE CASACION PENAL - SALA 4,Fiscal: Dr. RAUL OMAR PLEE - SUBROGANTE,FISCALIA ANTE LA CAMARA FEDERAL DE CASACION PENAL N° 3
CFP 12980/2009,3,28/03/2018,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 5,Fiscal: DR. DIEGO VELASCO,FISCALIA ANTE LOS TRIB. ORALES EN LO CRIM. FED. N° 6
CFP 12980/2009,4,11/09/2014,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 7,Fiscal: DR. FRANCO PICARDI,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 5
CFP 12980/2009,5,02/10/2009,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,,
CFP 12688/2009,1,28/09/2009,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 12,Fiscal: DR. EDUARDO RAUL TAIANO (SUBROGANTE),FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 8
CFP 12688/2009,2,28/09/2009,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,,
CFP 12544/2009,1,24/09/2009,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 10,Fiscal: DRA. MARIA PALOMA OCHOA,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 10
CFP 11929/2009,1,15/09/2017,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 5,Fiscal: DR. DIEGO VELASCO,FISCALIA ANTE LOS TRIB. ORALES EN LO CRIM. FED. N° 6
CFP 11929/2009,2,11/09/2014,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 7,Fiscal: DR. EDUARDO RAUL TAIANO (SUBROGANTE),FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 8
CFP 11929/2009,3,09/09/2009,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,,
CFP 11766/2009,1,17/08/2022,CAMARA FEDERAL DE CASACION PENAL - SALA 1,Fiscal: DR. JAVIER AUGUSTO DE LUCA,FISCALIA ANTE LA CAMARA FEDERAL DE CASACION PENAL N° 4
CFP 11766/2009,2,12/04/2022,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CFP 11766/2009,3,07/04/2022,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
